(77, 7): R=149, G=185, B=211
(78, 7): R=148, G=184, B=210
(79, 7): R=147, G=183, B=209
(80, 7): R=146, G=182, B=208
(81, 7): R=145, G=182, B=208
(82, 7): R=144, G=181, B=207
(83, 7): R=143, G=180, B=207
(84, 7): R=143, G=180, B=207
(85, 7): R=142, G=179, B=206
(86, 7): R=141, G=178, B=205
(87, 7): R=141, G=178, B=205
(88, 7): R=140, G=177, B=204
(89, 7): R=138, G=177, B=203
(90, 7): R=137, G=177, B=203
(91, 7): R=137, G=176, B=202
(92, 7): R=136, G=176, B=203
(93, 7): R=136, G=175, B=203
(94, 7): R=135, G=174, B=203
(95, 7): R=135, G=174, B=203
(96, 7): R=134, G=173, B=202
(97, 7): R=134, G=173, B=202
(98, 7): R=134, G=173, B=202
(99, 7): R=133, G=172, B=201
(0, 8): R=136, G=166, B=189
(1, 8): R=128, G=149, B=167
(2, 8): R=122, G=146, B=165
(3, 8): R=132, G=162, B=184
(4, 8): R=135, G=166, B=189
(5, 8): R=130, G=158, B=177
(6, 8): R=127, G=153, B=173
(7, 8): R=135, G=166, B=188
(8, 8): R=145, G=181, B=207
(9, 8): R=145, G=181, B=207
(10, 8): R=146, G=182, B=208
(11, 8): R=147, G=183, B=209
(12, 8): R=147, G=183, B=209
(13, 8): R=148, G=184, B=210
(14, 8): R=150, G=185, B=211
(15, 8): R=151, G=185, B=211
(16, 8): R=152, G=186, B=211
(17, 8): R=153, G=187, B=212
(18, 8): R=154, G=188, B=213
(19, 8): R=155, G=189, B=214
(20, 8): R=156, G=189, B=214
(21, 8): R=157, G=191, B=216
(22, 8): R=159, G=192, B=216
(23, 8): R=160, G=192, B=216
(24, 8): R=161, G=193, B=217
(25, 8): R=162, G=194, B=217
(26, 8): R=164, G=195, B=218
(27, 8): R=165, G=196, B=219
(28, 8): R=166, G=197, B=220
(29, 8): R=167, G=198, B=220
(30, 8): R=168, G=199, B=220
(31, 8): R=169, G=200, B=221
(32, 8): R=171, G=201, B=222
(33, 8): R=172, G=202, B=223
(34, 8): R=174, G=202, B=224
(35, 8): R=175, G=203, B=224
(36, 8): R=176, G=204, B=225
(37, 8): R=176, G=204, B=225
(38, 8): R=177, G=205, B=226
(39, 8): R=178, G=206, B=227
(40, 8): R=178, G=206, B=227
(41, 8): R=179, G=207, B=228
(42, 8): R=179, G=207, B=228
(43, 8): R=180, G=207, B=228
(44, 8): R=180, G=207, B=228
(45, 8): R=180, G=208, B=228
(46, 8): R=180, G=208, B=228
(47, 8): R=182, G=208, B=228
(48, 8): R=174, G=207, B=230
(49, 8): R=129, G=198, B=239
(50, 8): R=75, G=185, B=250
(51, 8): R=59, G=180, B=253
(52, 8): R=56, G=175, B=252
(53, 8): R=41, G=157, B=253
(54, 8): R=26, G=137, B=253
(55, 8): R=22, G=129, B=252
(56, 8): R=26, G=133, B=251
(57, 8): R=30, G=137, B=251
(58, 8): R=31, G=136, B=250
(59, 8): R=29, G=131, B=248
(60, 8): R=27, G=126, B=247
(61, 8): R=25, G=123, B=247
(62, 8): R=23, G=121, B=247
(63, 8): R=22, G=120, B=248
(64, 8): R=21, G=120, B=248
(65, 8): R=21, G=118, B=248
(66, 8): R=42, G=125, B=241
(67, 8): R=112, G=164, B=226
(68, 8): R=160, G=193, B=217
(69, 8): R=161, G=193, B=217
(70, 8): R=159, G=192, B=217
(71, 8): R=157, G=191, B=216
(72, 8): R=155, G=189, B=214
(73, 8): R=155, G=189, B=214
(74, 8): R=154, G=188, B=213
(75, 8): R=152, G=187, B=212
(76, 8): R=151, G=186, B=211
(77, 8): R=150, G=186, B=211
(78, 8): R=149, G=185, B=211
(79, 8): R=148, G=184, B=210
(80, 8): R=147, G=183, B=209
(81, 8): R=146, G=182, B=208
(82, 8): R=145, G=182, B=208
(83, 8): R=144, G=181, B=207
(84, 8): R=143, G=180, B=207
(85, 8): R=143, G=180, B=207
(86, 8): R=142, G=179, B=206
(87, 8): R=141, G=178, B=205
(88, 8): R=141, G=178, B=205
(89, 8): R=140, G=177, B=204
(90, 8): R=139, G=177, B=204
(91, 8): R=138, G=177, B=203
(92, 8): R=137, G=176, B=203
(93, 8): R=136, G=176, B=202
(94, 8): R=136, G=175, B=203
(95, 8): R=135, G=174, B=203
(96, 8): R=135, G=174, B=203
(97, 8): R=134, G=173, B=202
(98, 8): R=134, G=173, B=202
(99, 8): R=134, G=173, B=202
(0, 9): R=137, G=172, B=198
(1, 9): R=135, G=169, B=194
(2, 9): R=137, G=172, B=197
(3, 9): R=139, G=174, B=200
(4, 9): R=139, G=175, B=201
(5, 9): R=138, G=173, B=198
(6, 9): R=138, G=171, B=195
(7, 9): R=141, G=175, B=200
(8, 9): R=145, G=181, B=207
(9, 9): R=146, G=182, B=208
(10, 9): R=147, G=183, B=209
(11, 9): R=147, G=183, B=209
(12, 9): R=148, G=184, B=210
(13, 9): R=150, G=184, B=211
(14, 9): R=151, G=185, B=211
(15, 9): R=152, G=186, B=211
(16, 9): R=153, G=187, B=212
(17, 9): R=154, G=188, B=213
(18, 9): R=155, G=189, B=214
(19, 9): R=156, G=190, B=215
(20, 9): R=158, G=191, B=215
(21, 9): R=160, G=192, B=216
(22, 9): R=161, G=193, B=216
(23, 9): R=162, G=194, B=217
(24, 9): R=163, G=195, B=218
(25, 9): R=164, G=195, B=219
(26, 9): R=166, G=196, B=219
(27, 9): R=167, G=197, B=219
(28, 9): R=168, G=199, B=220
(29, 9): R=169, G=200, B=221
(30, 9): R=170, G=201, B=222
(31, 9): R=172, G=201, B=223
(32, 9): R=174, G=202, B=224
(33, 9): R=175, G=203, B=224
(34, 9): R=176, G=204, B=225
(35, 9): R=177, G=205, B=226
(36, 9): R=177, G=205, B=226
(37, 9): R=178, G=206, B=227
(38, 9): R=179, G=207, B=228
(39, 9): R=180, G=207, B=228
(40, 9): R=181, G=208, B=228
(41, 9): R=181, G=208, B=228
(42, 9): R=182, G=209, B=228
(43, 9): R=182, G=209, B=228
(44, 9): R=182, G=209, B=228
(45, 9): R=183, G=209, B=228
(46, 9): R=183, G=210, B=229
(47, 9): R=157, G=205, B=234
(48, 9): R=97, G=190, B=246
(49, 9): R=62, G=180, B=252
(50, 9): R=56, G=176, B=252
(51, 9): R=44, G=160, B=253
(52, 9): R=30, G=142, B=253
(53, 9): R=30, G=140, B=252
(54, 9): R=37, G=149, B=251
(55, 9): R=39, G=151, B=251
(56, 9): R=34, G=141, B=250
(57, 9): R=28, G=129, B=249
(58, 9): R=24, G=122, B=247
(59, 9): R=23, G=121, B=247
(60, 9): R=23, G=122, B=246
(61, 9): R=23, G=122, B=247
(62, 9): R=22, G=120, B=246
(63, 9): R=21, G=118, B=245
(64, 9): R=19, G=115, B=245
(65, 9): R=18, G=113, B=245
(66, 9): R=18, G=112, B=245
(67, 9): R=28, G=114, B=240
(68, 9): R=97, G=152, B=225
(69, 9): R=159, G=192, B=217
(70, 9): R=161, G=193, B=217
(71, 9): R=159, G=192, B=217
(72, 9): R=157, G=191, B=216
(73, 9): R=156, G=190, B=215
(74, 9): R=155, G=189, B=214
(75, 9): R=154, G=188, B=213
(76, 9): R=153, G=187, B=212
(77, 9): R=151, G=186, B=211
(78, 9): R=150, G=185, B=211
(79, 9): R=149, G=185, B=211
(80, 9): R=148, G=184, B=210
(81, 9): R=147, G=183, B=209
(82, 9): R=146, G=182, B=208
(83, 9): R=146, G=182, B=208
(84, 9): R=145, G=181, B=207
(85, 9): R=143, G=180, B=207
(86, 9): R=143, G=180, B=206
(87, 9): R=142, G=179, B=206
(88, 9): R=141, G=178, B=205
(89, 9): R=141, G=178, B=205
(90, 9): R=140, G=177, B=204
(91, 9): R=140, G=177, B=204
(92, 9): R=139, G=176, B=203
(93, 9): R=138, G=176, B=203
(94, 9): R=137, G=176, B=202
(95, 9): R=137, G=175, B=203
(96, 9): R=136, G=175, B=203
(97, 9): R=135, G=174, B=203
(98, 9): R=135, G=174, B=203
(99, 9): R=134, G=173, B=202
(0, 10): R=142, G=178, B=203
(1, 10): R=135, G=163, B=186
(2, 10): R=128, G=159, B=188
(3, 10): R=142, G=178, B=206
(4, 10): R=146, G=180, B=203
(5, 10): R=150, G=181, B=197
(6, 10): R=147, G=182, B=205
(7, 10): R=146, G=182, B=208
(8, 10): R=146, G=182, B=208
(9, 10): R=147, G=183, B=209
(10, 10): R=148, G=183, B=210
(11, 10): R=148, G=184, B=210
(12, 10): R=150, G=184, B=210
(13, 10): R=151, G=185, B=211
(14, 10): R=152, G=186, B=211
(15, 10): R=153, G=187, B=212
(16, 10): R=154, G=188, B=213
(17, 10): R=155, G=189, B=214
(18, 10): R=156, G=190, B=215
(19, 10): R=158, G=191, B=215
(20, 10): R=160, G=192, B=215
(21, 10): R=161, G=193, B=216
(22, 10): R=162, G=194, B=217
(23, 10): R=163, G=194, B=218
(24, 10): R=164, G=195, B=219
(25, 10): R=166, G=196, B=219
(26, 10): R=167, G=198, B=220
(27, 10): R=168, G=199, B=220
(28, 10): R=169, G=200, B=221
(29, 10): R=171, G=201, B=222
(30, 10): R=173, G=202, B=223
(31, 10): R=174, G=202, B=224
(32, 10): R=175, G=203, B=225
(33, 10): R=176, G=204, B=225
(34, 10): R=177, G=205, B=226
(35, 10): R=179, G=206, B=227
(36, 10): R=179, G=207, B=228
(37, 10): R=180, G=208, B=228
(38, 10): R=181, G=208, B=228
(39, 10): R=182, G=209, B=229
(40, 10): R=183, G=210, B=229
(41, 10): R=183, G=210, B=229
(42, 10): R=183, G=210, B=229
(43, 10): R=184, G=211, B=230
(44, 10): R=186, G=211, B=230
(45, 10): R=176, G=210, B=232
(46, 10): R=126, G=198, B=241
(47, 10): R=74, G=183, B=251
(48, 10): R=59, G=177, B=252
(49, 10): R=50, G=166, B=253
(50, 10): R=37, G=149, B=253
(51, 10): R=36, G=148, B=251
(52, 10): R=44, G=159, B=251
(53, 10): R=46, G=159, B=251
(54, 10): R=40, G=149, B=251
(55, 10): R=35, G=142, B=249
(56, 10): R=34, G=143, B=249
(57, 10): R=36, G=148, B=249
(58, 10): R=39, G=153, B=250
(59, 10): R=40, G=156, B=251
(60, 10): R=39, G=156, B=251
(61, 10): R=37, G=153, B=252
(62, 10): R=34, G=147, B=252
(63, 10): R=29, G=140, B=252
(64, 10): R=26, G=133, B=251
(65, 10): R=24, G=125, B=248
(66, 10): R=21, G=115, B=244
(67, 10): R=17, G=106, B=241
(68, 10): R=25, G=106, B=235
(69, 10): R=100, G=151, B=221
(70, 10): R=161, G=193, B=217
(71, 10): R=161, G=193, B=217
(72, 10): R=159, G=192, B=216
(73, 10): R=158, G=191, B=215
(74, 10): R=156, G=190, B=215
(75, 10): R=155, G=189, B=214
(76, 10): R=154, G=188, B=213
(77, 10): R=153, G=187, B=212
(78, 10): R=152, G=186, B=211
(79, 10): R=150, G=185, B=211
(80, 10): R=149, G=185, B=211
(81, 10): R=148, G=184, B=210
(82, 10): R=147, G=183, B=209
(83, 10): R=146, G=182, B=208
(84, 10): R=146, G=182, B=208
(85, 10): R=145, G=181, B=207
(86, 10): R=144, G=180, B=207
(87, 10): R=143, G=180, B=206
(88, 10): R=142, G=179, B=206
(89, 10): R=142, G=179, B=206
(90, 10): R=141, G=178, B=205
(91, 10): R=140, G=177, B=204
(92, 10): R=140, G=177, B=204
(93, 10): R=139, G=176, B=203
(94, 10): R=139, G=176, B=203
(95, 10): R=138, G=175, B=202
(96, 10): R=138, G=175, B=202
(97, 10): R=136, G=175, B=202
(98, 10): R=135, G=175, B=202
(99, 10): R=135, G=174, B=202
(0, 11): R=150, G=167, B=176
(1, 11): R=120, G=111, B=129
(2, 11): R=103, G=104, B=140
(3, 11): R=134, G=164, B=193
(4, 11): R=165, G=187, B=188
(5, 11): R=228, G=207, B=132
(6, 11): R=216, G=203, B=143
(7, 11): R=157, G=185, B=197
(8, 11): R=146, G=183, B=209
(9, 11): R=148, G=183, B=210
(10, 11): R=149, G=184, B=210
(11, 11): R=150, G=184, B=210
(12, 11): R=151, G=185, B=210
(13, 11): R=152, G=186, B=211
(14, 11): R=153, G=187, B=212
(15, 11): R=154, G=188, B=213
(16, 11): R=155, G=189, B=214
(17, 11): R=157, G=189, B=214
(18, 11): R=158, G=191, B=215
(19, 11): R=160, G=192, B=215
(20, 11): R=161, G=193, B=216
(21, 11): R=162, G=193, B=217
(22, 11): R=163, G=194, B=218
(23, 11): R=165, G=195, B=219
(24, 11): R=166, G=197, B=219
(25, 11): R=167, G=198, B=219
(26, 11): R=168, G=199, B=220
(27, 11): R=170, G=200, B=221
(28, 11): R=172, G=201, B=223
(29, 11): R=174, G=202, B=224
(30, 11): R=175, G=203, B=224
(31, 11): R=176, G=204, B=225
(32, 11): R=177, G=205, B=226
(33, 11): R=178, G=206, B=227
(34, 11): R=180, G=207, B=228
(35, 11): R=181, G=208, B=228
(36, 11): R=182, G=209, B=228
(37, 11): R=182, G=209, B=228
(38, 11): R=183, G=210, B=229
(39, 11): R=184, G=211, B=230
(40, 11): R=185, G=211, B=230
(41, 11): R=185, G=211, B=231
(42, 11): R=187, G=212, B=231
(43, 11): R=186, G=212, B=232
(44, 11): R=155, G=206, B=237
(45, 11): R=93, G=189, B=247
(46, 11): R=61, G=178, B=251
(47, 11): R=55, G=172, B=252
(48, 11): R=43, G=157, B=252
(49, 11): R=41, G=153, B=251
(50, 11): R=48, G=163, B=251
(51, 11): R=50, G=166, B=251
(52, 11): R=48, G=159, B=250
(53, 11): R=46, G=158, B=249
(54, 11): R=47, G=163, B=249
(55, 11): R=48, G=168, B=250
(56, 11): R=49, G=171, B=251
(57, 11): R=48, G=170, B=252
(58, 11): R=45, G=168, B=253
(59, 11): R=42, G=164, B=253
(60, 11): R=39, G=160, B=253
(61, 11): R=37, G=155, B=253
(62, 11): R=35, G=150, B=253
(63, 11): R=34, G=144, B=252
(64, 11): R=31, G=135, B=250
(65, 11): R=24, G=125, B=249
(66, 11): R=23, G=121, B=250
(67, 11): R=25, G=116, B=245
(68, 11): R=20, G=102, B=237
(69, 11): R=30, G=102, B=229
(70, 11): R=120, G=163, B=218
(71, 11): R=163, G=195, B=217
(72, 11): R=161, G=193, B=216
(73, 11): R=160, G=192, B=216
(74, 11): R=158, G=191, B=216
(75, 11): R=157, G=190, B=215
(76, 11): R=155, G=189, B=214
(77, 11): R=154, G=188, B=213
(78, 11): R=153, G=187, B=212
(79, 11): R=152, G=186, B=211
(80, 11): R=150, G=185, B=211
(81, 11): R=149, G=184, B=211
(82, 11): R=148, G=184, B=210
(83, 11): R=147, G=183, B=209
(84, 11): R=146, G=182, B=208
(85, 11): R=146, G=182, B=208
(86, 11): R=145, G=181, B=207
(87, 11): R=144, G=180, B=207
(88, 11): R=143, G=180, B=206
(89, 11): R=142, G=179, B=206
(90, 11): R=142, G=179, B=206
(91, 11): R=141, G=178, B=205
(92, 11): R=140, G=177, B=204
(93, 11): R=140, G=177, B=204
(94, 11): R=139, G=176, B=203
(95, 11): R=139, G=176, B=203
(96, 11): R=139, G=175, B=202
(97, 11): R=138, G=175, B=202
(98, 11): R=137, G=175, B=202
(99, 11): R=136, G=175, B=202
(0, 12): R=160, G=178, B=190
(1, 12): R=132, G=128, B=154
(2, 12): R=106, G=106, B=147
(3, 12): R=135, G=166, B=194
(4, 12): R=162, G=188, B=194
(5, 12): R=222, G=206, B=139
(6, 12): R=218, G=200, B=128
(7, 12): R=158, G=185, B=195
(8, 12): R=147, G=183, B=210
(9, 12): R=149, G=183, B=210
(10, 12): R=150, G=184, B=210
(11, 12): R=151, G=185, B=210
(12, 12): R=152, G=186, B=211
(13, 12): R=153, G=187, B=212
(14, 12): R=154, G=187, B=212
(15, 12): R=156, G=189, B=214
(16, 12): R=157, G=189, B=215
(17, 12): R=158, G=190, B=215
(18, 12): R=159, G=191, B=215
(19, 12): R=161, G=192, B=216
(20, 12): R=162, G=193, B=217
(21, 12): R=164, G=194, B=218
(22, 12): R=165, G=195, B=219
(23, 12): R=166, G=197, B=219
(24, 12): R=167, G=198, B=219
(25, 12): R=169, G=199, B=220
(26, 12): R=171, G=200, B=222
(27, 12): R=173, G=201, B=223
(28, 12): R=174, G=202, B=224
(29, 12): R=175, G=203, B=224
(30, 12): R=176, G=204, B=225
(31, 12): R=178, G=205, B=226
(32, 12): R=179, G=206, B=227
(33, 12): R=180, G=207, B=228
(34, 12): R=181, G=208, B=228
(35, 12): R=182, G=209, B=228
(36, 12): R=183, G=210, B=229
(37, 12): R=184, G=211, B=230
(38, 12): R=185, G=211, B=231
(39, 12): R=186, G=212, B=231
(40, 12): R=187, G=212, B=232
(41, 12): R=189, G=213, B=232
(42, 12): R=179, G=212, B=234
(43, 12): R=125, G=198, B=243
(44, 12): R=71, G=181, B=251
(45, 12): R=57, G=175, B=252
(46, 12): R=50, G=165, B=252
(47, 12): R=44, G=157, B=252
(48, 12): R=49, G=164, B=251
(49, 12): R=54, G=170, B=251
(50, 12): R=57, G=170, B=249
(51, 12): R=57, G=172, B=249
(52, 12): R=57, G=176, B=249
(53, 12): R=56, G=178, B=251
(54, 12): R=54, G=177, B=252
(55, 12): R=52, G=174, B=252
(56, 12): R=51, G=171, B=252
(57, 12): R=49, G=168, B=252
(58, 12): R=49, G=165, B=252
(59, 12): R=44, G=158, B=252
(60, 12): R=31, G=143, B=253
(61, 12): R=24, G=135, B=254
(62, 12): R=23, G=134, B=254
(63, 12): R=23, G=134, B=254
(64, 12): R=27, G=134, B=253
(65, 12): R=32, G=131, B=249
(66, 12): R=24, G=116, B=242
(67, 12): R=19, G=110, B=245
(68, 12): R=26, G=113, B=245
(69, 12): R=20, G=96, B=233
(70, 12): R=49, G=110, B=219
(71, 12): R=149, G=183, B=216
(72, 12): R=163, G=194, B=217
(73, 12): R=161, G=192, B=216
(74, 12): R=160, G=192, B=216
(75, 12): R=159, G=191, B=216
(76, 12): R=157, G=189, B=214
(77, 12): R=155, G=188, B=213
(78, 12): R=154, G=188, B=213
(79, 12): R=153, G=187, B=212
(80, 12): R=152, G=186, B=211
(81, 12): R=151, G=185, B=211
(82, 12): R=149, G=184, B=210
(83, 12): R=148, G=184, B=210
(84, 12): R=147, G=183, B=209
(85, 12): R=146, G=182, B=208
(86, 12): R=146, G=182, B=208
(87, 12): R=145, G=181, B=207
(88, 12): R=144, G=180, B=206
(89, 12): R=144, G=179, B=206
(90, 12): R=142, G=179, B=206
(91, 12): R=142, G=178, B=206
(92, 12): R=141, G=178, B=205
(93, 12): R=140, G=177, B=204
(94, 12): R=140, G=177, B=204
(95, 12): R=140, G=177, B=204
(96, 12): R=139, G=176, B=203
(97, 12): R=139, G=176, B=203
(98, 12): R=138, G=175, B=202
(99, 12): R=138, G=175, B=202
(0, 13): R=144, G=173, B=195
(1, 13): R=132, G=151, B=170
(2, 13): R=120, G=142, B=164
(3, 13): R=136, G=166, B=188
(4, 13): R=145, G=180, B=205
(5, 13): R=139, G=166, B=184
(6, 13): R=142, G=169, B=187
(7, 13): R=148, G=182, B=208
(8, 13): R=149, G=183, B=210
(9, 13): R=150, G=184, B=210
(10, 13): R=151, G=185, B=210
(11, 13): R=152, G=186, B=211
(12, 13): R=153, G=187, B=212
(13, 13): R=154, G=188, B=213
(14, 13): R=156, G=188, B=213
(15, 13): R=157, G=189, B=214
(16, 13): R=158, G=190, B=215
(17, 13): R=159, G=191, B=215
(18, 13): R=161, G=192, B=216
(19, 13): R=162, G=193, B=217
(20, 13): R=164, G=194, B=218
(21, 13): R=165, G=195, B=219
(22, 13): R=166, G=197, B=219
(23, 13): R=168, G=198, B=219
(24, 13): R=169, G=199, B=221
(25, 13): R=171, G=200, B=222
(26, 13): R=173, G=201, B=223
(27, 13): R=174, G=202, B=224
(28, 13): R=175, G=203, B=224
(29, 13): R=177, G=205, B=226
(30, 13): R=178, G=206, B=227
(31, 13): R=180, G=207, B=227
(32, 13): R=181, G=208, B=228
(33, 13): R=182, G=209, B=228
(34, 13): R=183, G=210, B=229
(35, 13): R=184, G=211, B=230
(36, 13): R=186, G=211, B=231
(37, 13): R=187, G=212, B=231
(38, 13): R=189, G=213, B=232
(39, 13): R=190, G=214, B=232
(40, 13): R=191, G=215, B=232
(41, 13): R=166, G=210, B=237
(42, 13): R=97, G=189, B=248
(43, 13): R=62, G=177, B=251
(44, 13): R=57, G=172, B=252
(45, 13): R=48, G=162, B=252
(46, 13): R=49, G=164, B=251
(47, 13): R=56, G=171, B=251
(48, 13): R=62, G=177, B=250
(49, 13): R=65, G=182, B=248
(50, 13): R=63, G=184, B=249
(51, 13): R=60, G=183, B=250
(52, 13): R=57, G=180, B=252
(53, 13): R=54, G=175, B=253
(54, 13): R=49, G=168, B=253
(55, 13): R=42, G=158, B=253
(56, 13): R=34, G=149, B=253
(57, 13): R=31, G=146, B=254
(58, 13): R=33, G=147, B=254
(59, 13): R=38, G=148, B=253
(60, 13): R=40, G=144, B=250
(61, 13): R=21, G=115, B=246
(62, 13): R=8, G=100, B=246
(63, 13): R=10, G=108, B=248
(64, 13): R=12, G=116, B=252
(65, 13): R=19, G=124, B=254
(66, 13): R=33, G=128, B=248
(67, 13): R=21, G=107, B=237
(68, 13): R=17, G=105, B=244
(69, 13): R=27, G=109, B=241
(70, 13): R=20, G=87, B=222
(71, 13): R=97, G=142, B=214
(72, 13): R=165, G=195, B=218
(73, 13): R=162, G=193, B=217
(74, 13): R=161, G=192, B=216
(75, 13): R=159, G=191, B=215
(76, 13): R=158, G=190, B=215
(77, 13): R=157, G=189, B=214
(78, 13): R=155, G=188, B=213
(79, 13): R=154, G=187, B=212
(80, 13): R=152, G=186, B=211
(81, 13): R=151, G=185, B=211
(82, 13): R=151, G=185, B=210
(83, 13): R=149, G=184, B=210
(84, 13): R=148, G=184, B=210
(85, 13): R=147, G=183, B=209
(86, 13): R=146, G=182, B=208
(87, 13): R=145, G=181, B=207
(88, 13): R=145, G=181, B=207
(89, 13): R=144, G=180, B=206
(90, 13): R=144, G=179, B=206
(91, 13): R=143, G=178, B=206
(92, 13): R=142, G=178, B=206
(93, 13): R=141, G=178, B=205
(94, 13): R=140, G=177, B=204
(95, 13): R=140, G=177, B=204
(96, 13): R=140, G=177, B=204
(97, 13): R=139, G=176, B=203
(98, 13): R=139, G=176, B=203
(99, 13): R=139, G=176, B=203
(0, 14): R=138, G=171, B=195
(1, 14): R=134, G=165, B=188
(2, 14): R=136, G=168, B=191
(3, 14): R=141, G=173, B=197
(4, 14): R=146, G=180, B=207
(5, 14): R=139, G=169, B=193
(6, 14): R=141, G=171, B=194
(7, 14): R=149, G=183, B=209
(8, 14): R=150, G=184, B=210
(9, 14): R=151, G=185, B=210
(10, 14): R=152, G=186, B=211
(11, 14): R=152, G=187, B=211
(12, 14): R=154, G=187, B=212
(13, 14): R=156, G=188, B=213
(14, 14): R=157, G=189, B=214
(15, 14): R=158, G=190, B=215
(16, 14): R=159, G=191, B=215
(17, 14): R=161, G=192, B=215
(18, 14): R=162, G=193, B=216
(19, 14): R=164, G=194, B=218
(20, 14): R=165, G=195, B=219
(21, 14): R=166, G=197, B=219
(22, 14): R=168, G=198, B=219
(23, 14): R=170, G=199, B=220
(24, 14): R=172, G=200, B=222
(25, 14): R=173, G=201, B=223
(26, 14): R=174, G=202, B=224
(27, 14): R=175, G=203, B=225
(28, 14): R=177, G=205, B=226
(29, 14): R=179, G=206, B=227
(30, 14): R=180, G=207, B=228
(31, 14): R=181, G=208, B=228
(32, 14): R=183, G=209, B=229
(33, 14): R=184, G=210, B=229
(34, 14): R=187, G=211, B=231
(35, 14): R=189, G=212, B=231
(36, 14): R=188, G=213, B=231
(37, 14): R=182, G=212, B=233
(38, 14): R=172, G=210, B=235
(39, 14): R=162, G=207, B=237
(40, 14): R=141, G=203, B=241
(41, 14): R=77, G=182, B=250
(42, 14): R=58, G=175, B=252
(43, 14): R=54, G=169, B=252
(44, 14): R=50, G=164, B=251
(45, 14): R=54, G=170, B=251
(46, 14): R=60, G=176, B=251
(47, 14): R=67, G=184, B=249
(48, 14): R=67, G=188, B=249
(49, 14): R=63, G=187, B=250
(50, 14): R=59, G=185, B=252
(51, 14): R=56, G=181, B=253
(52, 14): R=53, G=177, B=253
(53, 14): R=50, G=173, B=254
(54, 14): R=49, G=168, B=253
(55, 14): R=47, G=162, B=253
(56, 14): R=41, G=151, B=251
(57, 14): R=24, G=130, B=251
(58, 14): R=13, G=119, B=253
(59, 14): R=18, G=126, B=254
(60, 14): R=28, G=135, B=254
(61, 14): R=42, G=138, B=248
(62, 14): R=16, G=90, B=231
(63, 14): R=2, G=79, B=233
(64, 14): R=5, G=93, B=242
(65, 14): R=7, G=108, B=250
(66, 14): R=20, G=125, B=254
(67, 14): R=35, G=126, B=244
(68, 14): R=14, G=96, B=233
(69, 14): R=23, G=108, B=244
(70, 14): R=22, G=94, B=229
(71, 14): R=44, G=99, B=213
(72, 14): R=150, G=183, B=217
(73, 14): R=165, G=194, B=218
(74, 14): R=162, G=193, B=217
(75, 14): R=160, G=192, B=216
(76, 14): R=159, G=191, B=215
(77, 14): R=158, G=190, B=215
(78, 14): R=157, G=189, B=214
(79, 14): R=155, G=188, B=213
(80, 14): R=153, G=187, B=212
(81, 14): R=152, G=186, B=211
(82, 14): R=151, G=185, B=210
(83, 14): R=150, G=184, B=210
(84, 14): R=150, G=184, B=210
(85, 14): R=148, G=183, B=210
(86, 14): R=147, G=183, B=209
(87, 14): R=146, G=182, B=208
(88, 14): R=145, G=181, B=207
(89, 14): R=145, G=181, B=207
(90, 14): R=144, G=180, B=206
(91, 14): R=144, G=179, B=206
(92, 14): R=143, G=178, B=206
(93, 14): R=143, G=178, B=206
(94, 14): R=142, G=178, B=205
(95, 14): R=141, G=177, B=205
(96, 14): R=140, G=177, B=204
(97, 14): R=140, G=177, B=204
(98, 14): R=139, G=176, B=203
(99, 14): R=139, G=176, B=203
(0, 15): R=146, G=181, B=207
(1, 15): R=156, G=170, B=192
(2, 15): R=155, G=170, B=193
(3, 15): R=147, G=181, B=209
(4, 15): R=151, G=184, B=210
(5, 15): R=163, G=192, B=215
(6, 15): R=154, G=186, B=211
(7, 15): R=150, G=184, B=210
(8, 15): R=151, G=185, B=210
(9, 15): R=152, G=185, B=210
(10, 15): R=153, G=186, B=211
(11, 15): R=155, G=187, B=212
(12, 15): R=156, G=188, B=213
(13, 15): R=157, G=189, B=214
(14, 15): R=158, G=190, B=215
(15, 15): R=159, G=191, B=215
(16, 15): R=161, G=191, B=215
(17, 15): R=162, G=192, B=216
(18, 15): R=163, G=193, B=218
(19, 15): R=165, G=195, B=218
(20, 15): R=166, G=197, B=219
(21, 15): R=168, G=198, B=219
(22, 15): R=170, G=199, B=220
(23, 15): R=172, G=200, B=222
(24, 15): R=173, G=201, B=223
(25, 15): R=174, G=202, B=223
(26, 15): R=176, G=203, B=224
(27, 15): R=177, G=205, B=226
(28, 15): R=179, G=206, B=227
(29, 15): R=180, G=207, B=227
(30, 15): R=182, G=208, B=228
(31, 15): R=184, G=209, B=229
(32, 15): R=187, G=211, B=230
(33, 15): R=186, G=212, B=231
(34, 15): R=173, G=209, B=234
(35, 15): R=144, G=202, B=239
(36, 15): R=111, G=192, B=244
(37, 15): R=85, G=181, B=248
(38, 15): R=70, G=173, B=250
(39, 15): R=67, G=176, B=250
(40, 15): R=59, G=174, B=251
(41, 15): R=56, G=173, B=251
(42, 15): R=53, G=168, B=251
(43, 15): R=53, G=168, B=251
(44, 15): R=57, G=174, B=251
(45, 15): R=63, G=181, B=250
(46, 15): R=67, G=188, B=249
(47, 15): R=63, G=189, B=250
(48, 15): R=57, G=184, B=252
(49, 15): R=50, G=176, B=253
(50, 15): R=43, G=166, B=254
(51, 15): R=37, G=157, B=254
(52, 15): R=32, G=151, B=254
(53, 15): R=31, G=149, B=255
